Updated_Date,Valve_Type,Valve_Size,Valve_Useage,Cover,Lid_Type,Valve_Cond,Valve_Stat,Valve_Position,Turns,Depth_Nut,Location,Comment,Rotation,POINT_X,POINT_Y
10/23/2014,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,24.00000000000,se beaver creek ln,,-60,7719238.42738000000,686914.43863000000
10/23/2014,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,17.00000000000,se 10th st,,10,7720067.84075000000,686599.79391800000
,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,39.00000000000,se 10th st,,90,7719693.84544000000,686643.28103600000
8/7/2014,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,25.00000000000,20.00000000000,se 10th st,,90,7718802.87642000000,686660.24524100000
,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,15.00000000000,se harlow ct,,90,7718805.63855000000,686866.39902800000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,25.00000000000,se 10th st,,0,7719197.29033000000,686653.40404700000
8/12/2014,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,25.00000000000,se 10th st,,90,7719199.37398000000,686654.72064500000
4/13/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,28.00000000000,se 19th cir,,40,7721424.70516000000,683856.41029700000
4/13/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,20.00000000000,se evans ave,,-40,7720905.34367000000,683892.59362400000
4/13/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,20.00000000000,se evans ave,,0,7720890.78103000000,683880.59200700000
8/6/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,21.00000000000,,,90,7719108.41485000000,686133.92280200000
8/6/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,20.00000000000,,"8 in main , need to verify main size",0,7719215.15709000000,686136.66951600000
4/13/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,22.00000000000,se evans ave,runs thru easement to 21st circle,65,7720751.52738000000,683818.31391700000
4/13/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,30.00000000000,se evans ave,,-45,7720461.75302000000,683629.52820500000
4/13/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,30.00000000000,se 22nd cir,,0,7720562.14783000000,683291.15519400000
10/3/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,18.00000000000,26.00000000000,se evans ave,ok,45,7720444.27766000000,683587.40886700000
10/3/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,29.00000000000,se evans ave,,-45,7720429.21601000000,683592.81699200000
4/13/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,18.00000000000,33.00000000000,se evans ave,,50,7720412.20981000000,683571.81670600000
4/13/2012,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,42.00000000000,29.00000000000,se evans ave,,0,7720242.64913000000,683034.01627300000
4/20/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,36.00000000000,se 23rd st,FIELD VERIFIED BY MCNALLY,0,7720144.85963000000,683037.42932300000
4/13/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,28.00000000000,19.00000000000,se evans ave,,90,7720282.72844000000,683071.06902000000
4/13/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,33.00000000000,se 23rd st,,0,7720296.93216000000,683032.39291600000
4/13/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,28.00000000000,se 23rd st,,0,7720639.52826000000,683023.38046700000
4/13/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,20.00000000000,se nash ct,,0,7720570.76166000000,682752.86591600000
10/23/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,24.00000000000,se nash ct,,95,7720676.39957000000,683007.80799200000
10/3/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,25.00000000000,se 23rd st,,90,7720883.14588000000,682986.68729900000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,30.00000000000,se 23rd st,,10,7720907.59202000000,682987.16597300000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,43.00000000000,se hudson ct,,0,7720802.48823000000,682583.75733100000
10/14/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,33.00000000000,se hudson ct,,90,7720939.24058000000,682972.76311400000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,33.00000000000,se 23rd st,,0,7721138.96919000000,682990.23584800000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,44.00000000000,se hudson ct,,0,7720858.06850000000,683272.13620300000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,27.00000000000,se evans ave,,0,7720282.06506000000,682997.81818200000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,40.00000000000,se 24th cir,,0,7721042.38309000000,682490.23323900000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,31.00000000000,se 24th cir,,-20,7721280.03813000000,682567.43912200000
4/16/2012,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,41.00000000000,19.00000000000,se evans ave,,50,7720321.44228000000,682263.35180300000
10/23/2014,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,15.00000000000,33.00000000000,se evans ave,,-50,7720302.92722000000,682224.78265500000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,22.00000000000,se evans ave,,0,7720261.74325000000,682178.66660500000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,24.00000000000,se evans ave,,-50,7720355.03670000000,682239.36825600000
4/16/2012,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,41.00000000000,22.00000000000,se evans ave,,10,7720477.72969000000,682214.87880300000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,32.00000000000,se clark ct,,100,7720519.64398000000,682225.39813900000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,33.00000000000,se clark ct,,0,7720570.30989000000,682487.15188100000
10/15/2014,GV,12.00000000000,Inline,Asphalt,926,Good,Working,Open,39.00000000000,39.00000000000,se evans ave,,90,7720652.16734000000,682013.74567500000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,22.00000000000,se 26th st,,-35,7720916.40992000000,681996.87399000000
4/16/2012,GV,2.00000000000,Domestic,Asphalt,926,Good,Working,Open,8.00000000000,39.00000000000,se 26th st,,45,7721001.79197000000,682060.32137000000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,19.00000000000,18.00000000000,se pelton ct,,45,7721011.84477000000,682113.21594900000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,44.00000000000,se pelton ct,,0,7720831.10038000000,682296.86190700000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,18.00000000000,28.00000000000,se 26th st,,-45,7721044.83125000000,682100.58047500000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,27.00000000000,se 26th st,,45,7721111.43086000000,682163.15941800000
10/15/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,31.00000000000,se 26th st,,45,7721154.46161000000,682185.52453100000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,47.00000000000,se hicklin ct,,0,7721320.74999000000,681858.49861000000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,20.00000000000,se 26th st,,-20,7721374.64129000000,682336.11839000000
4/16/2012,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,39.00000000000,sw evans ave,,80,7720809.24314000000,681284.00468100000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,22.00000000000,SE EVANS AVE,FIELD VERIFIED - UPDATED TURNS,-15,7720781.45054000000,681370.88410000000
4/16/2012,BTRFLY,12.00000000000,Inline,Asphalt,926,Good,Working,Open,37.00000000000,44.00000000000,se evans ave,,60,7720725.93950000000,681465.63620700000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,33.00000000000,se lewellyn ave,,0,7720830.06429000000,681249.13237500000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,19.00000000000,34.00000000000,se 32nd st,,90,7721636.10008000000,680750.54347700000
4/17/2012,GV,4.00000000000,Inline,Asphalt,910,Good,Working,Open,13.00000000000,33.00000000000,se 32nd st,,90,7721696.25875000000,680748.63403200000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,27.00000000000,25.00000000000,se 32nd st,,0,7721697.36046000000,680749.62418800000
4/17/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,30.00000000000,se benjamin ct,,0,7721693.80108000000,680631.88164100000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,16.00000000000,se hall ct,,90,7722015.52485000000,680746.51002100000
4/17/2012,GV,4.00000000000,Inline,Asphalt,910,Good,Working,Open,13.00000000000,23.00000000000,se hall ct,,90,7722015.52124000000,680743.30300600000
4/17/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,28.00000000000,se hall ct,,0,7721990.95567000000,680623.77174900000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,24.00000000000,se hall ct,,0,7722019.74269000000,680809.73955300000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,33.00000000000,se hall ln,,0,7722031.27055000000,681115.80980700000
4/17/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Open,8.00000000000,29.00000000000,se hall ln,,0,7722030.30664000000,681121.85047700000
4/17/2012,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,21.00000000000,34.00000000000,se hall ln,,0,7722020.87457000000,680903.42899800000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,22.00000000000,se hall ln,,90,7722021.88146000000,680873.33260200000
4/17/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,21.00000000000,se sandy dell rd,,90,7721733.60612000000,680911.78823400000
4/17/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,22.00000000000,se stark st,,0,7721680.44481000000,680146.80551200000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,16.00000000000,se stark st,,-35,7721675.68432000000,680166.03217900000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,18.00000000000,se stark st,,80,7721675.15053000000,680168.54923400000
4/17/2012,GV,6.00000000000,Hydrant,Concrete,910,Good,Working,Open,20.00000000000,34.00000000000,se stark st,,-20,7721571.04083000000,680557.85718300000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,18.00000000000,se stark st,,0,7721457.19657000000,680730.19115600000
4/17/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,18.00000000000,se stark st,,-35,7721458.78449000000,680730.19181200000
4/17/2012,GV,2.00000000000,Blow Off,Concrete,910,Good,Working,Closed,8.00000000000,24.00000000000,se stark st,,0,7721443.54305000000,680743.76527600000
4/16/2012,GV,10.00000000000,Inline,Asphalt,926,Good,Working,Open,32.00000000000,15.00000000000,se evans ave,,0,7720652.60763000000,681969.61059300000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,19.00000000000,23.00000000000,se evans ave,,0,7720651.59319000000,681950.61292800000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,25.00000000000,se 26th st,,0,7720666.07906000000,681976.70834800000
4/16/2012,GV,12.00000000000,Inline,Grass,926,Good,Working,Open,37.00000000000,42.00000000000,south shoulder of se swetbrier rd,FIELD VERIFIED WITH MEASUREMENTS,0,7719313.83570000000,677765.92280600000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,24.00000000000,se pelton ave,,30,7720940.31243000000,679486.37540200000
4/16/2012,GV,4.00000000000,Domestic,Asphalt,926,Good,Working,Open,15.00000000000,42.00000000000,se sweetbriar ln,,-50,7719257.39487000000,679834.48822300000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,27.00000000000,sw corbeth ln,,0,7717081.63445000000,681186.48387800000
4/16/2012,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,27.00000000000,27.00000000000,sw corbeth ln,"unable to see from scan, need to field verify",0,7717157.00471000000,681249.01557700000
8/6/2014,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,35.00000000000,,,90,7718744.79189000000,685792.84900900000
8/6/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,27.00000000000,,,0,7718754.99233000000,685781.74109200000
,GV,6.00000000000,Inline,Asphalt,910,Good,Working,Open,20.00000000000,24.00000000000,,,0,7716315.84137000000,682405.13695300000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,21.00000000000,,,0,7716314.26919000000,682407.94403400000
,GV,8.00000000000,Inline,Asphalt,910,Good,Working,Open,26.00000000000,24.00000000000,,,0,7716423.79620000000,682577.82919300000
4/16/2012,GV,4.00000000000,Domestic,Asphalt,910,Good,Working,Open,15.00000000000,28.00000000000,sw corbeth ln,4'' line to vault,90,7717344.90656000000,681236.80070700000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,910,Good,Working,Open,20.00000000000,27.00000000000,sw corbeth ln,,0,7717382.90714000000,681273.88265400000
10/23/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,25.00000000000,sw corbeth ln,,115,7717423.01172000000,681469.66211800000
10/23/2014,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,13.00000000000,33.00000000000,sw corbeth ln,,15,7717422.76238000000,681471.35338700000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,910,Good,Working,Closed,8.00000000000,31.00000000000,sw 30th ct,,0,7717090.85491000000,681536.02911100000
10/23/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,21.00000000000,24.00000000000,sw corbeth ln,,10,7717658.26913000000,681770.16906300000
4/16/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,14.00000000000,22.00000000000,sw corbeth ln,,0,7717661.30915000000,681812.66963400000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,14.00000000000,sw 28th ct,,90,7717662.35901000000,681811.30907200000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,38.00000000000,sw 28th ct,,0,7717364.53448000000,681834.29065400000
10/23/2014,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,28.00000000000,sw corbeth ln,,15,7717706.89993000000,682166.85691800000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,21.00000000000,sw 27th way,"area not scanned, need to field verify",0,7716966.74886000000,682165.09511000000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,26.00000000000,26.00000000000,sw burlingame ave,,90,7716838.61329000000,682146.07349500000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,35.00000000000,sw burlingame ave,,0,7716829.98076000000,681872.46675800000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,28.00000000000,sw burlingame cir,,90,7716666.82984000000,681872.63408100000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,41.00000000000,sw burlingame cir,,0,7716540.00397000000,681874.02712300000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,19.00000000000,sw burlingame ave,,0,7716825.19599000000,681662.59513100000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,23.00000000000,sw corbeth ln,,105,7717692.06105000000,682109.10473700000
10/23/2014,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,24.00000000000,sw corbeth ln,,15,7717691.42293000000,682110.57717500000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,19.00000000000,23.00000000000,se clara ct,,90,7717171.22745000000,682140.13485800000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,18.00000000000,sw 27th way,,0,7717140.12515000000,682146.33268000000
4/16/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,14.00000000000,26.00000000000,sw 27th way,,0,7717140.99588000000,682145.09482200000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,36.00000000000,sw clara ct,missing coupler on blow off,0,7717115.83517000000,681804.46984700000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,33.00000000000,sw burlingame ave,,0,7716810.88696000000,681324.40814300000
4/16/2012,GV,4.00000000000,Inline,Asphalt,926,Good,Working,Open,15.00000000000,36.00000000000,sw burlingame ave,,90,7716812.08119000000,681322.47245200000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,53.00000000000,sw burlingame ave,,0,7716812.41550000000,681204.18528700000
4/16/2012,GV,6.00000000000,Hydrant,Asphalt,926,Good,Working,Open,20.00000000000,16.00000000000,se 29th cir,,90,7716679.54241000000,681322.99443200000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,51.00000000000,sw 29th cir,,0,7716594.77486000000,681324.35893100000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,25.00000000000,29.00000000000,sw 28th st,,0,7716823.65892000000,681609.16971300000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,26.00000000000,sw burlingame ave,,90,7716824.95222000000,681607.33047800000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,29.00000000000,sw 28th st,,150,7716417.54982000000,681526.71056000000
4/16/2012,GV,8.00000000000,Inline,Asphalt,926,Good,Working,Open,27.00000000000,38.00000000000,sw 28th st,,0,7716327.39843000000,681515.07049200000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,37.00000000000,se laura ct,,90,7716309.21113000000,681491.14009300000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,21.00000000000,20.00000000000,"sw laura ct
",,245,7716326.58938000000,681292.29403400000
4/16/2012,GV,2.00000000000,Blow Off,Asphalt,926,Good,Working,Closed,8.00000000000,29.00000000000,se laura ct,,0,7716378.71624000000,681169.84939700000
4/16/2012,GV,6.00000000000,Inline,Asphalt,926,Good,Working,Open,20.00000000000,36.00000000000,sw 29th way,,160,7716286.64129000000,681238.29184600000
